TOID,geometry,prop_of_rec
osgb1000000254189951,"POLYGON ((384601 393563.5, 384602 393563.5, 384602 393563, 384603 393563, 384603 393562.45, 384601.0418803419 393558.5, 384601 393558.5, 384601 393558.4155172414, 384600.8680901561 393558.149423246, 384598.7178017791 393559.2153781679, 384601 393563.8191228549, 384601 393563.5))",1.0551352101088756
osgb1000000254189953,"POLYGON ((384772 393583, 384772 393582.64363283134, 384771.9296694412 393582.5, 384771 393582.5, 384771 393582, 384770.5 393582, 384770.5 393581, 384771 393581, 384771 393580.6013793103, 384770.95035909634 393580.5, 384770 393580.5, 384770 393581, 384769 393581, 384769 393581.5, 384768.7677436608 393581.5, 384770.9554040623 393585.9677571578, 384773.11087438883 393584.9123199634, 384772.1744970274 393583, 384772 393583))",0.9384026561392276
osgb1000000254189953,"POLYGON ((384771 393582.5, 384771 393582, 384770.5 393582, 384770.5 393581, 384770.950625197 393581, 384770.7057976108 393580.5, 384770 393580.5, 384770 393581, 384769 393581, 384769 393581.5, 384768.52318217524 393581.5, 384770.7581392254 393586.06434890546, 384772.913609552 393585.0089117111, 384771.6851079556 393582.5, 384771 393582.5))",0.9774994670634207
osgb1000000254189953,"POLYGON ((384771 393582.5, 384771 393582, 384770.5 393582, 384770.5 393581, 384770.70606371143 393581, 384770.4612361252 393580.5, 384770 393580.5, 384770 393581, 384769 393581, 384769 393581.5, 384768.2786206897 393581.5, 384770.56087438884 393586.16094065306, 384772.7163447154 393585.10550345865, 384771.44054647005 393582.5, 384771 393582.5))",1.0105203030621936
osgb1000000254189955,"POLYGON ((384944.5 393497.5, 384944.5 393498, 384943.6298773296 393498, 384945.9468159406 393502.8655710833, 384948.1136811858 393501.8337304904, 384946.05 393497.5, 384944.5 393497.5))",1.076114880803758
osgb1000000254189955,"POLYGON ((384942.5 393498.5, 384942.5 393499, 384941.5 393499, 384941.5 393499.5, 384941.13988470053 393499.5, 384943.33482564596 393504.1093759856, 384945.50169089116 393503.07753539266, 384943.32191213284 393498.5, 384942.5 393498.5))",1.0799743568842697
osgb1000000254189955,"POLYGON ((384940.5 393499.5, 384940.5 393500, 384939.5 393500, 384939.5 393500.5, 384938.5 393500.5, 384938.5 393500.67759178916, 384938.88262434857 393501.5, 384940 393501.5, 384940 393503, 384939.58049739414 393503, 384940.6747813783 393505.35204094305, 384942.85080078896 393504.3396507475, 384940.5991595845 393499.5, 384940.5 393499.5))",0.9700854422479527
osgb1000000254189956,"POLYGON ((384677 393930, 384677.5 393930, 384677.5 393930.42942185653, 384679.349760536 393930.4479459248, 384679.37379366567 393928.04806625936, 384677 393928.02429436287, 384677 393930))",0.4735321284404942
osgb1000000254189956,"POLYGON ((384675 393930, 384675.5 393930, 384675.5 393929.5, 384676 393929.5, 384676 393928.0142800567, 384674.57403433474 393928, 384674.5 393928, 384674.5 393930.3993789381, 384675 393930.40438609116, 384675 393930))",0.25527429010725683
osgb1000000254189956,"POLYGON ((384677 393930, 384677.5 393930, 384677.5 393931.15174913267, 384679.34480288153 393931.1684861491, 384679.3665760182 393928.7685873745, 384677 393928.7471165593, 384677 393930))",0.4408976614303747
osgb1000000254189956,"POLYGON ((384675 393930, 384675.5 393930, 384675.5 393929.5, 384676 393929.5, 384676 393928.7380440363, 384674.5 393928.72443525196, 384674.5 393931.12453156384, 384675 393931.1290678253, 384675 393930))",0.19240801919093226
osgb1000000254189956,"POLYGON ((384677 393930, 384677.5 393930, 384677.5 393931.87406657124, 384679.33984135196 393931.8890255824, 384679.3593541205 393929.48910769547, 384677 393929.4699247346, 384677 393930))",0.4082636665188434
osgb1000000254189956,"POLYGON ((384675 393930, 384675.5 393930, 384675.5 393929.5, 384676 393929.5, 384676 393929.4617941362, 384674.5 393929.4495982386, 384674.5 393931.849674776, 384675 393931.85374007525, 384675 393930))",0.12954074927872877
osgb1000000254189956,"POLYGON ((384674.5 393925.80891862384, 384679.39572620124 393925.8579459248, 384679.4197593309 393923.45806625934, 384674.5 393923.40879828326, 384674.5 393925.80891862384))",1.0224976770144516
osgb1000000254189956,"POLYGON ((384674.5 393926.65406353906, 384676 393926.6690849983, 384676 393926.5, 384677 393926.5, 384677 393926.6790993045, 384679.38726350997 393926.70300609217, 384679.4112966397 393924.30312642676, 384674.5 393924.25394319854, 384674.5 393926.65406353906))",1.0056223619930627
osgb1000000254189956,"POLYGON ((384674.5 393927.49920845433, 384674.5790414878 393927.5, 384675 393927.5, 384675 393927, 384676 393927, 384676 393926.5, 384677 393926.5, 384677 393927, 384678 393927, 384678 393927.5, 384678.5 393927.5, 384678.5 393927.5392656789, 384679.37880081875 393927.54806625936, 384679.40283394844 393925.1481865939, 384674.5 393925.09908811375, 384674.5 393927.49920845433))",0.8386780152291823
osgb1000000254189959,"POLYGON ((384615.51304982486 393953.5, 384616 393953.13317850244, 384616 393953, 384616.1767925149 393953, 384618.52796149603 393951.22885508474, 384618.35556405335 393951, 384618 393951, 384618 393950.5279939175, 384617.6022600886 393950, 384617.5 393950, 384617.5 393949.86425122747, 384617.08391123073 393949.3118994694, 384613 393952.3883259912, 384613 393953, 384613.5 393953, 384613.5 393953.5, 384614 393953.5, 384614 393954, 384614.5 393954, 384614.5 393954.26313444955, 384615 393953.8864824672, 384615 393953.5, 384615.51304982486 393953.5))",1.0630874986117542
osgb1000000254189959,"POLYGON ((384615.93559967045 393953.5, 384616 393953.4514869764, 384616 393953, 384616.5993423605 393953, 384618.68093636335 393951.4319269846, 384618.35556405335 393951, 384618 393951, 384618 393950.52799391747, 384617.6022600886 393950, 384617.5 393950, 384617.5 393949.86425122747, 384617.236886098 393949.51497136924, 384613 393952.7066344652, 384613 393953, 384613.5 393953, 384613.5 393953.5, 384614 393953.5, 384614 393954, 384614.5 393954, 384614.5 393954.58144292363, 384615 393954.2047909412, 384615 393953.5, 384615.93559967045 393953.5))",1.0308051085608614
osgb1000000254189959,"POLYGON ((384616 393953.5, 384616 393953, 384617.0218922062 393953, 384618.83391123073 393951.63499888463, 384618.35556405335 393951, 384618 393951, 384618 393950.5279939175, 384617.60226008855 393950, 384617.5 393950, 384617.5 393949.86425122747, 384617.3898609654 393949.7180432693, 384613.03311138717 393953, 384613.5 393953, 384613.5 393953.5, 384614 393953.5, 384614 393954, 384614.5 393954, 384614.5 393954.8997513976, 384615 393954.52309941524, 384615 393953.5, 384616 393953.5))",0.9794015474116056
osgb1000000254189961,"MULTIPOLYGON (((384637 393648.5, 384637 393648, 384638 393648, 384638 393647.5, 384638.88196858205 393647.5, 384638.38551468134 393646.5, 384638 393646.5, 384638 393647, 384636.5 393647, 384636.5 393647.5, 384636.2024822695 393647.5, 384636.6989361702 393648.5, 384637 393648.5)), ((384634.5 393644, 384634.5 393644.0707142857, 384634.96134751773 393645, 384635.5 393645, 384635.5 393644.5, 384636 393644.5, 384636 393645, 384636.5 393645, 384636.5 393644.5, 384637 393644.5, 384637 393643.7091775704, 384636.56524585653 393642.83345851, 384634.4155800892 393643.9006684654, 384634.464893617 393644, 384634.5 393644)))",0.5115990315572678
osgb1000000254189961,"POLYGON ((384640 393647, 384640 393646.5, 384641 393646.5, 384641 393646, 384641.19133890094 393646, 384639.0154129728 393641.6170634877, 384636.8657472055 393642.6842734431, 384637.27071783657 393643.5, 384637.5 393643.5, 384637.5 393643, 384638.5 393643, 384638.5 393644, 384639 393644, 384639 393645.5, 384639.5 393645.5, 384639.5 393646, 384639 393646, 384639 393646.5, 384638.76007953874 393646.5, 384639.0083064891 393647, 384640 393647))",0.7465579586477179
osgb1000000254189961,"POLYGON ((384642 393646, 384642 393645.5, 384643 393645.5, 384643 393645, 384643.7489361702 393645, 384641.4655800892 393640.4006684654, 384639.31591432187 393641.46787842084, 384641.56590375834 393646, 384642 393646))",1.048297035746211
osgb1000000254189968,"POLYGON ((384814 393641.02771084337, 384813.9869792423 393641, 384812.5 393641, 384812.5 393641.5, 384811.5701777345 393641.5, 384813.8691471313 393646.39267845993, 384816.04130475165 393645.3720260841, 384814.4568587603 393642, 384813 393642, 384813 393641.5, 384814 393641.5, 384814 393641.02771084337))",1.0157108955715455
osgb1000000254189968,"POLYGON ((384811.5 393641.5, 384811.5 393642, 384810.5 393642, 384810.5 393642.5, 384809.7646069395 393642.5, 384812.00522594154 393647.26849685033, 384814.17738356185 393646.2478444745, 384811.94646868826 393641.5, 384811.5 393641.5))",1.0827235515579368
osgb1000000254189968,"POLYGON ((384809.5 393642.5, 384809.5 393643, 384808.5 393643, 384808.5 393643.5, 384808 393643.5, 384808 393643.5871794872, 384810.1413047516 393648.14431524073, 384812.313462372 393647.1236628649, 384810.14089789335 393642.5, 384809.5 393642.5), (384809.5 393646, 384810 393646, 384810 393645.5, 384810.5 393645.5, 384810.5 393646, 384811 393646, 384811 393647, 384810 393647, 384810 393646.5, 384809.5 393646.5, 384809.5 393646))",0.9406529007342843
osgb1000000254189969,"POLYGON ((384823.8197530864 393506.5, 384824 393506.41210181377, 384824 393505.5, 384823.5 393505.5, 384823.5 393504.5, 384823 393504.5, 384823 393504.22959381685, 384822.5 393504.4734209773, 384822.5 393505, 384822 393505, 384822 393505.5, 384821.5 393505.5, 384821.5 393505, 384821.4201797257 393505, 384821 393505.2049024588, 384821 393505.5, 384820.5 393505.5, 384820.5 393506.5, 384822 393506.5, 384822 393506, 384823.5 393506, 384823.5 393506.5, 384823.8197530864 393506.5))",0.37094415656279256
osgb1000000254189969,"POLYGON ((384819.5 393508, 384819.5 393506.5, 384819 393506.5, 384819 393507.56750115176, 384819.21090993215 393508, 384819.5 393508))",0.06114503894363048
osgb1000000254189969,"MULTIPOLYGON (((384823 393503.5, 384822.5 393503.5, 384822.5 393502.5, 384822 393502.5, 384822 393502.0294574023, 384821.0350898628 393502.5, 384821.5 393502.5, 384821.5 393504, 384822.5 393504, 384822.5 393504.45579255966, 384823 393504.21196539915, 384823 393503.5)), ((384821 393505, 384821 393505.18727404106, 384821.38403031207 393505, 384821 393505)))",0.18922869836513395
osgb1000000254189969,"POLYGON ((384822 393501.5, 384821.5 393501.5, 384821.5 393500.5, 384821 393500.5, 384821 393500, 384820.65 393500, 384820 393500.31697530864, 384820 393502, 384821 393502, 384821 393502.49948330555, 384822 393502.0118289846, 384822 393501.5))",0.27366659459762865
osgb1000000254189974,"POLYGON ((384777.9147949715 393806.5, 384777.6573187982 393811.5207853799, 384780.0541691905 393811.64370078465, 384780.3179487179 393806.5, 384777.9147949715 393806.5))",1.06019197077759
osgb1000000254189974,"POLYGON ((384775.20611543447 393806.5, 384774.95574399445 393811.38224308233, 384777.35259438684 393811.505158487, 384777.6092691809 393806.5, 384775.20611543447 393806.5))",1.0312910644165652
osgb1000000254189974,"POLYGON ((384773.5 393806.5, 384773.5 393806, 384772.5230769231 393806, 384772.4974358974 393806.5, 384773 393806.5, 384773 393807, 384773.5 393807, 384773.5 393807.5, 384774 393807.5, 384774 393808, 384773.5 393808, 384773.5 393808.5, 384773 393808.5, 384773 393811.28194851853, 384774.6510195829 393811.3666161894, 384774.90058964386 393806.5, 384773.5 393806.5))",0.7002723336978152
osgb1000000254189980,"POLYGON ((384605 393677.5, 384605 393678, 384604 393678, 384604 393678.5, 384603.96695175703 393678.5, 384606.13576513465 393682.8665442669, 384608.2852298145 393681.79892935965, 384606.15 393677.5, 384605 393677.5))",1.0563429654642136
osgb1000000254189980,"POLYGON ((384605 393677.5, 384605 393678, 384604 393678, 384604 393678.5, 384603.0315932856 393678.5, 384605.38549747446 393683.23919376696, 384607.53496215434 393682.17157885974, 384605.21464152867 393677.5, 384605 393677.5))",1.061832911344204
osgb1000000254189980,"POLYGON ((384604 393678, 384604 393678.5, 384603 393678.5, 384603 393679, 384602.5 393679, 384602.5 393679.3129139073, 384602.592923556 393679.5, 384603 393679.5, 384603 393680.31958057394, 384604.63522981445 393683.61184326693, 384606.7846944943 393682.5442283597, 384604.5276274281 393678, 384604 393678))",1.042786679950463
osgb1000000254189981,"POLYGON ((384990.5 393475.5, 384990.5 393476, 384989.5 393476, 384989.5 393476.5, 384989.02617396874 393476.5, 384991.2327260849 393481.1652816169, 384993.4022935147 393480.13913485955, 384991.2081081081 393475.5, 384990.5 393475.5))",1.0823195988000538
osgb1000000254189981,"POLYGON ((384990.5 393476, 384989.5 393476, 384989.5 393476.5, 384988.5 393476.5, 384988.5 393477, 384988.3909441272 393477, 384988.86391710024 393478, 384989 393478, 384989 393478.2877181309, 384990.5203669427 393481.50220823823, 384992.68993437244 393480.4760614809, 384990.5 393475.8459145221, 384990.5 393476))",1.075189691500498
osgb1000000254189981,"POLYGON ((384989.5 393476, 384989.5 393476.5, 384988.5 393476.5, 384988.5 393477, 384987.5192277992 393477, 384987.7557142857 393477.5, 384988 393477.5, 384988 393478, 384989 393478, 384989 393480.13077551016, 384989.8080078004 393481.83913485956, 384991.97757523024 393480.8129881022, 384989.7011619386 393476, 384989.5 393476))",0.9797067384410646
osgb1000000254189982,"POLYGON ((384781 393643, 384781 393642.5, 384782 393642.5, 384782 393642, 384782.1560883431 393642, 384780.0401816029 393637.5841946291, 384777.8758231339 393638.62128306215, 384779.9739583333 393643, 384781 393643))",1.0535931560326315
osgb1000000254189982,"POLYGON ((384783 393642, 384783 393641.5, 384784.5 393641.5, 384784.5 393641, 384784.7728358382 393641, 384782.55800236843 393636.3777388456, 384780.39364389953 393637.4148272786, 384782.5907058285 393642, 384783 393642))",1.0694518882295352
osgb1000000254189982,"POLYGON ((384785.5 393641, 384785.5 393640.5, 384786.5 393640.5, 384786.5 393640, 384787.38958333334 393640, 384785.0758231339 393635.17128306214, 384782.91146466497 393636.2083714952, 384785.2074533236 393641, 384785.5 393641))",1.0853106204835012
osgb1000000254189983,"POLYGON ((384889.5 393606.5, 384889.5 393605.5, 384890 393605.5, 384890 393605.0045045045, 384889.99788978166 393605, 384888.5 393605, 384888.5 393605.5, 384887.5818211679 393605.5, 384888.0502896364 393606.5, 384889.5 393606.5))",0.21127950044238816
osgb1000000254189983,"POLYGON ((384888.5 393608, 384888.5 393607.5, 384888 393607.5, 384888 393608, 384888.5 393608))",0.021701388888888888
osgb1000000254189983,"MULTIPOLYGON (((384888 393609.5, 384887.79316283617 393609.5, 384888 393609.94151779206, 384888 393609.5)), ((384887.5 393607, 384888 393607, 384888 393606.5, 384889.0380602788 393606.5, 384888.5 393605.35144825093, 384888.5 393605.5, 384887.5 393605.5, 384887.5 393606, 384886.5 393606, 384886.5 393606.5, 384886.3877574308 393606.5, 384887.5 393608.87421009975, 384887.5 393607)))",0.297309457613602
osgb1000000254189983,"POLYGON ((384888.0782307759 393608, 384888 393607.8330073822, 384888 393608, 384888.0782307759 393608))",0.000567012242039344
osgb1000000254189983,"POLYGON ((384888 393609.5, 384887.5 393609.5, 384887.5 393607, 384887.60976230743 393607, 384887.14129383897 393606, 384886.5 393606, 384886.5 393606.5, 384885.5 393606.5, 384885.5 393607, 384885 393607, 384885 393607.08653846156, 384887.136279273 393611.64667306363, 384888 393611.24204713746, 384888 393609.5))",0.7829813236325279
osgb1000000254189983,"POLYGON ((384955.5 393574, 384956 393574, 384956 393573.75947136566, 384955.877694114 393573.5, 384955 393573.5, 384955 393574, 384954 393574, 384954 393574.5, 384953.6957997096 393574.5, 384953.931482529 393575, 384954 393575, 384954 393575.14535949467, 384954.16716534836 393575.5, 384955 393575.5, 384955 393574.5, 384955.5 393574.5, 384955.5 393574))",0.19945053827383213
osgb1000000254189983,"POLYGON ((384955.5 393574, 384955.83174781845 393574, 384955.59606499906 393573.5, 384955 393573.5, 384955 393574, 384954 393574, 384954 393574.5, 384953.4141705946 393574.5, 384953.649853414 393575, 384954 393575, 384954 393575.5, 384955 393575.5, 384955 393574.5, 384955.5 393574.5, 384955.5 393574))",0.20320722241598965
osgb1000000254189983,"POLYGON ((384955.5 393574, 384955.55011870345 393574, 384955.31443588407 393573.5, 384955 393573.5, 384955 393574, 384954 393574, 384954 393574.5, 384953.13254147966 393574.5, 384953.36822429905 393575, 384954 393575, 384954 393575.5, 384955 393575.5, 384955 393574.5, 384955.5 393574.5, 384955.5 393574))",0.20320722241346328
osgb1000000254189985,"POLYGON ((384661 393970, 384662.5 393970, 384662.5 393970.05, 384665.5 393970.05, 384665.5 393967.64999999997, 384660.55 393967.64999999997, 384660.55 393970.05, 384661 393970.05, 384661 393970))",1.024739583347279
osgb1000000254189985,"POLYGON ((384665.5 393965.57512199273, 384660.5521538818 393965.5706855123, 384660.5500019295 393967.9706800644, 384665.5 393967.97511847434, 384665.5 393965.57512199273))",1.0310239248422477
osgb1000000254189985,"POLYGON ((384665.5 393963.5006954014, 384665.36265822785 393963.5, 384664 393963.5, 384664 393964, 384664.5 393964, 384664.5 393964.5, 384663 393964.5, 384663 393964, 384663.5 393964, 384663.5 393963.5, 384663 393963.5, 384663 393963.4880371735, 384662.5 393963.48550552793, 384662.5 393964, 384661.5 393964, 384661.5 393963.48044223676, 384660.5627197553 393963.475696514, 384660.5505680123 393965.8756657503, 384665.5 393965.9007261655, 384665.5 393963.5006954014))",0.8969660246538247
osgb1000000254189987,"POLYGON ((384897.5 393729, 384897 393729, 384897 393728, 384896.5 393728, 384896.5 393727.3183403156, 384894.5 393728.31144376384, 384894.5 393728.5, 384894.1202686911 393728.5, 384893.5 393728.807995488, 384893.5 393729, 384893.1133242466 393729, 384891.73345733003 393729.6851752965, 384892.8008359826 393731.83475730516, 384897.5 393729.5013793103, 384897.5 393729))",1.0867228826965862
osgb1000000254189987,"POLYGON ((384897 393728, 384896.5 393728, 384896.5 393727, 384896 393727, 384896 393726.2886279461, 384895.5 393726.5369038082, 384895.5 393727.5, 384895 393727.5, 384895 393728, 384894.5 393728, 384894.5 393728.5, 384893.5 393728.5, 384893.5 393729, 384891.5 393729, 384891.5 393728.52311070485, 384891.22438803565 393728.65996630094, 384892.2917666883 393730.8095483096, 384897 393728.4716669409, 384897 393728))",0.7340788507320958
osgb1000000254189987,"MULTIPOLYGON (((384896.5 393727, 384896 393727, 384896 393726, 384895.5 393726, 384895.5 393725.5, 384895.0144827586 393725.5, 384894.5 393725.7554673008, 384894.5 393726.5, 384895.5 393726.5, 384895.5 393727.5, 384895 393727.5, 384895 393728, 384894.5 393728, 384894.5 393728.4350580197, 384896.5 393727.44195457146, 384896.5 393727)), ((384893.5 393728.5, 384893.5 393728.93160974386, 384894.36921406747 393728.5, 384893.5 393728.5)), ((384891.5 393729, 384891.5 393728, 384891 393728, 384891 393727.4933983353, 384890.7153187412 393727.63475730515, 384891.7826973938 393729.7843393138, 384893.362269623 393729, 384891.5 393729)))",0.3443658819094606
osgb1000000254189991,"POLYGON ((384810.4629088023 393808, 384810.18902245385 393812.96038608905, 384812.5853723987 393813.0926998897, 384812.86656441714 393808, 384810.4629088023 393808))",1.0487915173246758
osgb1000000254189991,"POLYGON ((384808.73081926245 393808, 384808.4621974262 393812.86503992183, 384810.85854737106 393812.9973537225, 384811.1344748773 393808, 384808.73081926245 393808))",1.0288974765298233
osgb1000000254189991,"POLYGON ((384807.5 393808, 384807.5 393807.5, 384807.0263370846 393807.5, 384807 393807.976993865, 384807 393809, 384807.5 393809, 384807.5 393810, 384808 393810, 384808 393810.5, 384807.5 393810.5, 384807.5 393811.5, 384807 393811.5, 384807 393812.5, 384806.7502634649 393812.5, 384806.73537239875 393812.7696937547, 384809.1317223436 393812.9020075553, 384809.40238533745 393808, 384807.5 393808))",0.850926470272688
